source,source_RT,source_MW,target,target_RT,target_MW,score,Correlation,P-Value
145,9.01,253.08898,12553,15.939,308.21307,75,0.7604026,8.47034E-18
145,9.01,253.08898,13321,15.935,297.33947,27,0.743224175,2.24499E-14
145,9.01,253.08898,13495,15.453,308.21316,44,0.717509973,3.68865E-15
145,9.01,253.08898,13675,14.686,281.08389,32,0.809564192,2.29787E-21
145,9.01,253.08898,13984,14.326,279.10433,28,0.745605093,6.18965E-16
145,9.01,253.08898,14010,13.506,255.06813,45,0.803054087,1.39947E-20
145,9.01,253.08898,14941,16.863,255.19854,34,0.85294599,7.11028E-19
149,10.664,229.0889,4112,24.166,418.35725,42,0.84049504,7.0026E-18
158,13.018,326.0007,7276,24.057,479.41017,75,0.720903994,0.000496695
161,17.06,243.10459,805,19.359,243.10451,75,0.750258349,4.93776E-16
161,17.06,243.10459,12522,11.126,257.12023,75,0.725476824,3.80977E-12
169,12.947,522.4134,421,14.144,594.47111,21,0.970053243,1.96973E-40
169,12.947,522.4134,2901,18.276,582.43436,33,0.932785075,6.16919E-27
169,12.947,522.4134,2926,23.575,595.50189,23,0.928563217,4.10996E-30
169,12.947,522.4134,2936,23.54,639.52803,25,0.896827849,8.78935E-26
169,12.947,522.4134,2958,18.327,538.40782,26,0.916745339,2.2039E-24
169,12.947,522.4134,2972,18.323,555.43415,23,0.921049411,1.46183E-17
169,12.947,522.4134,3080,18.273,599.4607,23,0.957368075,8.51043E-31
169,12.947,522.4134,3113,17.561,633.44521,21,0.90170535,1.83863E-26
169,12.947,522.4134,3155,20.241,654.49196,23,0.933899017,1.73375E-28
169,12.947,522.4134,3221,23.502,683.55427,25,0.918087999,8.06772E-28
169,12.947,522.4134,3320,20.297,627.49189,22,0.945526172,5.06116E-26
169,12.947,522.4134,3517,23.607,551.47558,25,0.942560333,9.63187E-31
169,12.947,522.4134,3563,18.172,687.51338,23,0.965631584,1.09246E-32
169,12.947,522.4134,3577,20.239,671.5182,23,0.933064605,2.49559E-28
169,12.947,522.4134,3735,22.07,655.52314,25,0.922830672,4.95091E-24
169,12.947,522.4134,3784,22.118,611.49675,22,0.899299802,5.91034E-20
169,12.947,522.4134,5424,21.171,685.53382,23,0.84891938,6.0776E-11
169,12.947,522.4134,7902,18.219,643.48705,24,0.962872888,5.84334E-33
171,8.231,217.08894,222,15.578,230.07294,24,0.794001177,4.57056E-20
171,8.231,217.08894,466,15.496,217.08921,67,0.77512863,1.2382E-18
171,8.231,217.08894,501,14.916,230.07295,55,0.764999156,6.39608E-18
171,8.231,217.08894,1283,10.541,232.05215,42,0.786633121,8.07911E-15
171,8.231,217.08894,9096,7.952,217.08893,20,0.703658009,2.94173E-14
177,9.68,253.08894,259,17.258,253.08894,55,0.733212036,4.569E-16
177,9.68,253.08894,273,19.994,279.10453,28,0.729552199,2.39533E-15
177,9.68,253.08894,274,9.428,253.08897,62,0.848840079,2.98189E-25
177,9.68,253.08894,282,16.643,253.08893,53,0.854397258,3.53974E-26
177,9.68,253.08894,288,13.38,253.08897,53,0.817629563,1.33389E-21
177,9.68,253.08894,300,12.204,253.08892,55,0.893606686,8.28052E-28
177,9.68,253.08894,1041,18.56,255.10451,33,0.913633749,2.95996E-30
177,9.68,253.08894,1812,20.077,354.16168,29,0.734173935,9.29164E-15
177,9.68,253.08894,2482,24.652,437.42273,29,0.805874959,3.95081E-17
177,9.68,253.08894,3551,18.45,423.35593,28,0.86582761,8.71925E-19
177,9.68,253.08894,3633,18.488,521.42897,35,0.89450425,1.44104E-15
177,9.68,253.08894,3780,21.32,481.44859,26,0.744926583,2.74782E-14
177,9.68,253.08894,3784,22.118,611.49675,21,0.811583117,5.05645E-13
177,9.68,253.08894,4182,22.254,463.42342,35,0.862230135,2.76261E-14
177,9.68,253.08894,4341,19.183,432.40809,35,0.749363571,1.59351E-16
177,9.68,253.08894,4608,14.4,422.316,22,0.716735314,1.10243E-13
177,9.68,253.08894,5303,18.082,362.30314,28,0.775766667,1.43661E-11
177,9.68,253.08894,5365,19.473,481.39636,22,0.750525876,2.7449E-06
177,9.68,253.08894,5876,19.474,464.36985,41,0.711960559,1.61872E-06
177,9.68,253.08894,6111,13.418,267.10458,35,0.858054206,4.92947E-26
177,9.68,253.08894,7609,14.052,269.08385,25,0.755408578,5.65304E-16
177,9.68,253.08894,7642,9.979,277.08902,25,0.867291052,6.51236E-19
177,9.68,253.08894,7889,23.571,483.46457,20,0.716132724,1.82483E-05
177,9.68,253.08894,8674,18.421,472.3377,33,0.743495568,4.46426E-12
177,9.68,253.08894,11233,14.417,269.08384,36,0.886071512,4.30887E-27
177,9.68,253.08894,12553,15.939,308.21307,65,0.744575601,9.17447E-17
177,9.68,253.08894,14010,13.506,255.06813,41,0.716237651,2.70096E-14
179,10.695,253.08894,307,17.149,277.08895,28,0.742635422,5.21325E-09
179,10.695,253.08894,367,14.438,277.08896,40,0.735225599,7.38727E-11
179,10.695,253.08894,405,17.486,280.0886,25,0.729161258,1.3442E-08
179,10.695,253.08894,841,10.789,255.10456,67,0.715913755,9.8377E-08
179,10.695,253.08894,11091,23.062,478.27269,21,0.827275778,0.001676848
180,15.071,253.08898,11708,22.238,508.45046,37,0.75870076,3.75402E-09
182,15.3,254.08757,78,16.849,278.15159,35,0.805271849,2.73087E-08
182,15.3,254.08757,218,17.76,325.37072,27,0.73334977,2.02554E-05
182,15.3,254.08757,262,17.055,269.30806,35,0.842042497,2.27496E-16
182,15.3,254.08757,356,16.721,477.3144,20,0.785799327,1.39742E-18
182,15.3,254.08757,791,16.251,266.22443,38,0.720501034,1.60851E-14
182,15.3,254.08757,795,15.247,266.18803,29,0.733603024,2.1887E-14
182,15.3,254.08757,817,15.831,337.13593,34,0.794133078,3.34827E-19
182,15.3,254.08757,1117,18.743,268.09193,33,0.851414985,2.05657E-24
182,15.3,254.08757,1306,22.679,438.34959,23,0.773833718,9.76273E-18
182,15.3,254.08757,1618,13.789,268.09985,43,0.837028427,4.58283E-21
182,15.3,254.08757,1680,11.69,237.11512,32,0.806635739,2.05614E-17
182,15.3,254.08757,1683,16.188,371.15179,34,0.842845652,1.66734E-23
182,15.3,254.08757,2452,17.591,352.34529,32,0.868827759,1.89188E-26
182,15.3,254.08757,2503,21.775,561.55968,23,0.930131544,3.15398E-28
182,15.3,254.08757,2674,15.985,324.31396,20,0.840326118,7.89842E-21
182,15.3,254.08757,2692,20.348,457.46494,27,0.886623735,7.42346E-29
182,15.3,254.08757,2702,21.097,563.38883,21,0.747356238,4.86219E-16
182,15.3,254.08757,2926,23.575,595.50189,25,0.909975752,3.62688E-31
182,15.3,254.08757,2958,18.327,538.40782,26,0.786004975,7.63203E-16
182,15.3,254.08757,3068,19.083,381.43339,40,0.909549425,1.25547E-32
182,15.3,254.08757,3255,19.649,402.39735,25,0.723511779,1.10905E-14
182,15.3,254.08757,3421,21.102,597.5696,23,0.860375019,1.99379E-25
182,15.3,254.08757,3453,19.6,367.41763,40,0.700689979,1.65498E-13
182,15.3,254.08757,3562,21.035,580.55433,23,0.871505229,8.63973E-22
182,15.3,254.08757,3621,20.156,465.52723,26,0.90180772,6.95783E-31
182,15.3,254.08757,3644,22.049,579.57035,22,0.815624413,4.67294E-18
182,15.3,254.08757,3736,19.835,409.46438,29,0.764704992,8.54121E-06
182,15.3,254.08757,3781,19.604,411.44395,27,0.780137584,5.72408E-18
182,15.3,254.08757,3784,22.118,611.49675,36,0.783427079,4.09192E-12
182,15.3,254.08757,4025,18.897,539.34012,20,0.918052208,2.73291E-34
182,15.3,254.08757,4337,17.733,396.28757,26,0.871703814,9.78808E-18
182,15.3,254.08757,4424,18.852,384.35035,24,0.85454648,9.26122E-25
182,15.3,254.08757,4607,17.041,352.34536,34,0.873374254,4.97714E-27
182,15.3,254.08757,4942,20.661,394.28708,37,0.737059873,1.95551E-15
182,15.3,254.08757,5309,18.317,367.4176,31,0.844181116,1.21337E-23
182,15.3,254.08757,5334,16.246,280.28765,31,0.82706063,3.61766E-18
182,15.3,254.08757,5365,19.473,481.39636,27,0.86893899,9.79347E-10
182,15.3,254.08757,5390,19.312,332.27144,23,0.799136368,1.37538E-19
182,15.3,254.08757,5532,19.25,381.43324,31,0.727991844,6.31992E-15
182,15.3,254.08757,5834,16.126,358.25041,28,0.70374893,1.16926E-13
182,15.3,254.08757,5876,19.474,464.36985,27,0.80532176,5.41772E-09
182,15.3,254.08757,6478,19.701,318.1407,31,0.826567775,3.66942E-21
182,15.3,254.08757,6523,20.951,400.33414,70,0.756268694,2.12116E-16
182,15.3,254.08757,6638,16.776,407.24582,31,0.931847706,2.06103E-37
182,15.3,254.08757,6709,20.363,395.44894,23,0.711736395,3.99309E-13
182,15.3,254.08757,6998,15.674,289.07371,27,0.936705712,1.13597E-38
182,15.3,254.08757,7467,16.765,379.32391,20,0.775840577,7.5818E-16
182,15.3,254.08757,7525,19.552,377.35036,34,0.872874222,5.55616E-08
182,15.3,254.08757,7545,21.7,460.31878,20,0.852913215,1.94352E-15
182,15.3,254.08757,8121,15.939,294.06304,34,0.901762988,1.24172E-24
182,15.3,254.08757,8288,19.299,412.36576,23,0.817088039,8.53153E-14
182,15.3,254.08757,8297,20.958,310.22953,35,0.858512025,1.41842E-22
182,15.3,254.08757,8493,17.697,506.32175,34,0.912631993,3.6552E-26
182,15.3,254.08757,9210,20.958,318.29222,20,0.838162865,1.6902E-22
182,15.3,254.08757,9717,14.126,290.06452,24,0.867396714,2.85078E-26
182,15.3,254.08757,9970,17.013,297.33945,33,0.796677963,1.64096E-18
182,15.3,254.08757,10357,16.556,311.3547,40,0.774957293,2.07188E-17
182,15.3,254.08757,10680,15.699,378.2922,23,0.787291468,1.0871E-18
182,15.3,254.08757,10909,13.828,281.14139,34,0.789666886,7.25843E-19
182,15.3,254.08757,11359,20.957,320.21377,27,0.782810146,3.12673E-15
182,15.3,254.08757,11708,22.238,508.45046,28,0.729707643,2.83341E-08
182,15.3,254.08757,12279,13.677,270.16171,27,0.733997416,2.92166E-15
182,15.3,254.08757,12503,15.342,275.18818,33,0.844554859,7.36202E-23
182,15.3,254.08757,13321,15.935,297.33947,22,0.837701716,2.10235E-17
182,15.3,254.08757,14056,12.371,310.15456,60,0.761602003,6.61763E-13
182,15.3,254.08757,14309,16.361,275.09447,34,0.768970759,5.15254E-17
182,15.3,254.08757,14941,16.863,255.19854,39,0.861739787,2.38486E-16
182,15.3,254.08757,18629,17.679,358.98901,34,0.741151625,1.66955E-12
185,9.525,243.10456,135,15.757,243.10456,100,0.723353285,2.2152E-12
185,9.525,243.10456,805,19.359,243.10451,75,0.833219591,2.21018E-18
185,9.525,243.10456,1214,13.329,281.08386,42,0.714789503,1.57371E-11
185,9.525,243.10456,12522,11.126,257.12023,75,0.789998338,8.5056E-15
193,17.298,280.08859,210,21.261,327.10462,34,0.773645135,1.58317E-18
193,17.298,280.08859,346,18.327,291.10465,27,0.798984328,1.38044E-21
193,17.298,280.08859,405,17.486,280.0886,37,0.920681372,1.15754E-35
193,17.298,280.08859,1214,13.329,281.08386,27,0.935478794,1.59347E-41
193,17.298,280.08859,13675,14.686,281.08389,25,0.878262318,5.7025E-29
194,15.442,154.03944,18,15.441,266.16449,36,0.872084952,3.19297E-21
194,15.442,154.03944,2343,16.847,204.07844,25,0.740420514,6.64982E-06
194,15.442,154.03944,2786,16.947,204.07846,21,0.752629209,2.48224E-06
194,15.442,154.03944,6718,15.44,532.32947,38,0.784290859,4.27479E-11
198,10.469,372.2122,191,13.009,486.27957,70,0.874770369,1.70712E-21
198,10.469,372.2122,3386,18.537,758.43975,21,0.91093091,5.69618E-24
198,10.469,372.2122,3437,18.49,802.46551,31,0.907476178,6.81318E-24
198,10.469,372.2122,3619,18.679,731.44023,22,0.89208545,2.06108E-23
198,10.469,372.2122,3763,18.583,802.46588,21,0.915257096,5.70833E-25
198,10.469,372.2122,3814,18.394,890.51805,22,0.88160928,1.51746E-22
198,10.469,372.2122,3922,18.486,890.51793,21,0.868740136,4.86129E-19
198,10.469,372.2122,4138,18.629,775.46628,22,0.905461896,1.65302E-25
198,10.469,372.2122,4197,18.392,907.54458,22,0.891966394,9.55528E-24
198,10.469,372.2122,4227,18.536,775.4661,22,0.90933238,9.32841E-24
198,10.469,372.2122,6649,16.679,759.45613,24,0.84557584,4.19299E-19
200,7.723,222.11555,230,7.549,217.08895,38,0.718604841,1.09261E-11
200,7.723,222.11555,547,7.786,232.09984,31,0.849320071,3.59648E-17
200,7.723,222.11555,598,9.567,217.08895,23,0.840572549,1.20427E-14
200,7.723,222.11555,710,11.95,217.0889,56,0.749652969,1.60876E-10
200,7.723,222.11555,833,8.544,236.13111,33,0.766687684,1.34195E-10
200,7.723,222.11555,1092,7.38,222.1156,41,0.965578564,1.51393E-28
200,7.723,222.11555,1144,12.5,223.06313,58,0.886346045,4.42957E-23
200,7.723,222.11555,1539,12.348,223.0995,30,0.769397311,4.45295E-14
200,7.723,222.11555,1691,14.714,237.07889,31,0.81744655,5.6071E-17
200,7.723,222.11555,6385,12.437,233.08384,31,0.803139246,4.95269E-16
200,7.723,222.11555,10223,6.308,254.10535,56,0.866989268,4.98774E-21
200,7.723,222.11555,11793,10.691,203.07326,56,0.719432804,1.76861E-08
200,7.723,222.11555,14205,12.227,233.08383,31,0.854163402,2.1133E-18
200,7.723,222.11555,14732,11.339,272.11587,31,0.733167445,2.56446E-12
210,21.261,327.10462,261,21.107,329.1203,24,0.772423027,4.85534E-18
210,21.261,327.10462,2974,24.428,481.44893,29,0.715840227,1.76051E-13
212,18.475,340.25878,2390,18.473,363.33473,26,0.852376097,7.87311E-17
212,18.475,340.25878,2467,18.474,362.30315,35,0.823275389,2.20149E-18
212,18.475,340.25878,2713,20.545,391.36603,38,0.841917028,1.50922E-12
212,18.475,340.25878,2926,23.575,595.50189,59,0.70694159,1.61311E-11
212,18.475,340.25878,3130,20.544,346.30818,29,0.809397154,3.86889E-17
212,18.475,340.25878,3155,20.241,654.49196,21,0.706466111,1.67722E-09
212,18.475,340.25878,3170,18.415,467.38166,21,0.784686551,1.09463E-10
212,18.475,340.25878,3249,20.183,698.51822,23,0.755048946,2.74331E-11
212,18.475,340.25878,3385,20.528,435.39219,29,0.799334797,2.03243E-12
212,18.475,340.25878,3551,18.45,423.35593,28,0.759570666,1.78244E-11
212,18.475,340.25878,3563,18.172,687.51338,31,0.787444687,3.16084E-11
212,18.475,340.25878,3577,20.239,671.5182,21,0.704054893,2.01304E-09
212,18.475,340.25878,3633,18.488,521.42897,29,0.705292396,3.74159E-07
212,18.475,340.25878,3783,20.528,390.33448,48,0.823081138,1.28424E-18
212,18.475,340.25878,3865,20.129,742.54454,24,0.73930442,1.14841E-10
212,18.475,340.25878,5303,18.082,362.30314,34,0.784484365,4.19695E-11
212,18.475,340.25878,5365,19.473,481.39636,32,0.726799177,1.75937E-05
212,18.475,340.25878,5983,21.07,389.05028,31,0.826263761,2.76976E-12
212,18.475,340.25878,7902,18.219,643.48705,36,0.709610517,5.55367E-09
218,17.76,325.37072,275,18.899,325.3707,30,0.728538033,0.000403869
218,17.76,325.37072,291,17.659,325.37071,63,0.976548548,1.73327E-15
218,17.76,325.37072,348,17.142,325.37074,52,0.833665588,1.23277E-07
218,17.76,325.37072,1306,22.679,438.34959,38,0.737072749,1.1591E-05
218,17.76,325.37072,1412,20.073,520.24738,28,0.877302815,4.05243E-09
218,17.76,325.37072,1683,16.188,371.15179,42,0.739814957,1.03359E-05
218,17.76,325.37072,2168,18.149,353.40205,36,0.849428444,2.10495E-08
218,17.76,325.37072,2230,18.331,341.3656,29,0.836473089,1.02054E-07
218,17.76,325.37072,2503,21.775,561.55968,32,0.77626162,5.09166E-06
218,17.76,325.37072,2692,20.348,457.46494,24,0.901397989,3.34289E-10
218,17.76,325.37072,2832,21.072,414.1844,39,0.829694374,2.92661E-07
218,17.76,325.37072,2908,23.463,727.58053,23,0.757886068,7.31442E-06
218,17.76,325.37072,2926,23.575,595.50189,39,0.769842197,4.26166E-06
218,17.76,325.37072,2987,19.781,339.3863,28,0.79469119,2.0897E-06
218,17.76,325.37072,3068,19.083,381.43339,48,0.872083572,6.49608E-09
218,17.76,325.37072,3126,23.63,507.44942,38,0.750722714,9.96516E-06
218,17.76,325.37072,3221,23.502,683.55427,24,0.799214478,1.65657E-06
218,17.76,325.37072,3249,20.183,698.51822,23,0.716675583,0.000175088
218,17.76,325.37072,3255,19.649,402.39735,44,0.922730109,2.00682E-11
218,17.76,325.37072,3323,12.719,364.24007,26,0.777843074,2.91557E-06
218,17.76,325.37072,3385,20.528,435.39219,51,0.718945364,0.000523219
218,17.76,325.37072,3421,21.102,597.5696,29,0.881262479,2.79233E-09
218,17.76,325.37072,3469,18.279,489.43923,30,0.84785168,4.56964E-08
218,17.76,325.37072,3517,23.607,551.47558,33,0.742811117,2.1114E-05
218,17.76,325.37072,3546,16.465,505.43431,20,0.733251211,4.57818E-05
218,17.76,325.37072,3621,20.156,465.52723,42,0.711100898,6.76087E-05
218,17.76,325.37072,3644,22.049,579.57035,26,0.818050846,5.89012E-06
218,17.76,325.37072,3781,19.604,411.44395,31,0.922360112,2.1211E-11
218,17.76,325.37072,4019,20.179,715.54457,24,0.717950288,0.00016836
218,17.76,325.37072,4372,18.865,467.28242,31,0.784952564,1.24813E-06
218,17.76,325.37072,4424,18.852,384.35035,47,0.724726552,2.82427E-05
218,17.76,325.37072,4711,15.807,335.53635,22,0.873799171,5.5755E-09
218,17.76,325.37072,4783,20.044,561.47555,21,0.743605506,8.80114E-06
218,17.76,325.37072,4813,12.712,347.21349,31,0.778637455,2.80537E-06
218,17.76,325.37072,4825,20.616,430.28721,22,0.707297359,5.33487E-05
218,17.76,325.37072,5104,21.196,437.4959,37,0.938884507,2.41795E-08
218,17.76,325.37072,5228,19.177,385.39185,51,0.708111253,0.006758198
218,17.76,325.37072,5309,18.317,367.4176,48,0.90788765,1.52838E-10
218,17.76,325.37072,5410,20.675,549.51177,20,0.856020144,2.46339E-08
218,17.76,325.37072,5532,19.25,381.43324,30,0.708620045,5.09157E-05
218,17.76,325.37072,5560,19.438,439.45001,63,0.893592931,8.00078E-10
218,17.76,325.37072,6125,16.664,355.34506,35,0.908000574,5.33868E-09
218,17.76,325.37072,6627,17.269,438.18384,20,0.700119492,6.84333E-05
218,17.76,325.37072,7248,16.688,357.36073,40,0.966081773,1.98607E-11
218,17.76,325.37072,7545,21.7,460.31878,30,0.727936359,0.000122955
218,17.76,325.37072,8044,18.167,489.43931,32,0.800765257,8.96911E-07
218,17.76,325.37072,8493,17.697,506.32175,31,0.770046325,2.6422E-06
218,17.76,325.37072,8579,21.194,448.33251,56,0.733253359,0.000103437
218,17.76,325.37072,9862,15.634,369.39697,32,0.751324606,2.32222E-05
218,17.76,325.37072,11492,17.715,396.28957,50,0.768180125,7.33333E-06
218,17.76,325.37072,11858,16.14,367.38124,32,0.807966117,3.46848E-07
218,17.76,325.37072,12212,24.145,460.41219,48,0.706740533,0.002206043
218,17.76,325.37072,13327,15.809,345.54153,20,0.773773363,3.54326E-06
218,17.76,325.37072,18629,17.679,358.98901,38,0.818689878,1.79954E-07
225,12.62,231.10458,13,10.162,253.08897,75,0.795973832,8.2784E-10
225,12.62,231.10458,145,9.01,253.08898,38,0.767185063,3.54953E-13
225,12.62,231.10458,274,9.428,253.08897,31,0.700285215,2.37505E-10
225,12.62,231.10458,756,14.43,255.10458,50,0.782709634,6.37997E-13
225,12.62,231.10458,842,10.632,255.10458,75,0.711785172,2.35818E-06
225,12.62,231.10458,1395,9.869,245.08388,35,0.909515593,3.16732E-17
225,12.62,231.10458,1424,16.654,245.08384,75,0.705455584,1.53288E-10
230,7.549,217.08895,171,8.231,217.08894,58,0.788204626,1.30468E-19
230,7.549,217.08895,222,15.578,230.07294,39,0.821337677,1.98176E-22
230,7.549,217.08895,466,15.496,217.08921,63,0.776335763,6.14021E-20
230,7.549,217.08895,501,14.916,230.07295,46,0.755453515,2.79238E-17
230,7.549,217.08895,575,11.288,219.06822,27,0.897680867,5.36152E-32
230,7.549,217.08895,1283,10.541,232.05215,38,0.831967791,2.54017E-19
230,7.549,217.08895,1318,7.777,217.08893,38,0.756332479,1.36675E-16
230,7.549,217.08895,6385,12.437,233.08384,38,0.783516609,2.97607E-19
230,7.549,217.08895,9096,7.952,217.08893,32,0.823116449,1.34734E-22
234,16.839,222.08902,78,16.849,278.15159,27,0.976758838,1.5783E-15
234,16.839,222.08902,200,7.723,222.11555,52,0.75835076,1.87853E-06
234,16.839,222.08902,1092,7.38,222.1156,52,0.894741624,3.09449E-10
234,16.839,222.08902,1144,12.5,223.06313,60,0.879290843,7.76091E-12
234,16.839,222.08902,4712,23.639,491.45474,23,0.84246519,0.000582857
234,16.839,222.08902,4984,21.699,505.37656,32,0.802697873,8.06506E-07
238,15.32,241.27675,4684,13.19,257.27168,50,0.768504303,1.78803E-06
238,15.32,241.27675,5145,14.576,257.27159,50,0.738338509,0.006102985
238,15.32,241.27675,5544,20.349,283.28732,25,0.920455034,4.36982E-07
238,15.32,241.27675,6588,16.196,347.31869,22,0.731733714,2.90657E-06
253,19.285,281.27161,27,24.059,434.35206,27,0.818204819,2.53273E-15
253,19.285,281.27161,218,17.76,325.37072,38,0.85124223,0.000223372
253,19.285,281.27161,262,17.055,269.30806,58,0.730731906,7.43784E-11
253,19.285,281.27161,338,16.475,398.24345,22,0.711861311,9.77424E-09
253,19.285,281.27161,782,10.381,441.33004,51,0.780761242,0.000981127
253,19.285,281.27161,817,15.831,337.13593,21,0.752210288,7.76862E-13
253,19.285,281.27161,961,9.998,298.19309,25,0.75716067,1.22791E-13
253,19.285,281.27161,1272,20.732,440.19982,20,0.726551171,7.75433E-07
253,19.285,281.27161,1306,22.679,438.34959,37,0.795342002,7.16152E-17
253,19.285,281.27161,1412,20.073,520.24738,24,0.843523533,6.18805E-19
253,19.285,281.27161,1483,15.335,298.19306,47,0.736823052,1.07811E-13
253,19.285,281.27161,1498,16.54,296.17741,43,0.920058092,8.63159E-30
253,19.285,281.27161,1545,16.591,324.20875,32,0.772823896,1.15154E-15
